"Name","PCA_PC1","PCA_PC2","PCA_PC3","PTModel_a","PTModel_b","PTModel_c","Ro16_DTF","Ro17_DTF","Su16_DTF","Su17_DTF","Su18_DTF","Us18_DTF","In16_DTF","In17_DTF","Ba16_DTF","Ba17_DTF","Ne16_DTF","Ne17_DTF","Mo16_DTF","Mo17_DTF","Sp16_DTF","Sp17_DTF","It16_DTF","It17_DTF","Su17_Tf","Ba17_Tf","It17_Tf","Su17_Tb","Ba17_Tb","It17_Tb","Su17_Pf","Ba17_Pf","It17_Pf","Su17_Pc","Ba17_Pc","It17_Pc"
"PI_289073_LSP_AGL",2.66148113122426,0.812502220547732,-0.244610277855432,-0.0186422807800522,0.000356380188291917,0.00202711442529312,49,48,52,54,46.6666666666667,61,NA,83,88.6666666666667,88.3333333333333,113.666666666667,123.333333333333,130,127,119,130,133.666666666667,141,2999.8,2767.26666666667,2799.76666666667,-39.2677873992931,-10.2586451724344,-9.12103175177323,526.466666666667,490.966666666667,476.233333333333,6.4362976559562,5.38145777959238,7.22742756322906
"PI_289079_LSP_AGL",4.01996513601132,1.15534409950996,0.0618698993667954,-0.0179774561937878,0.000318636789087645,0.00199160896873608,49.3333333333333,49,55,55.6666666666667,47,66,NA,84,96.6666666666667,93.3333333333333,NA,124,130,130,120.333333333333,130,138.666666666667,144.333333333333,3375.33333333333,3152.06666666667,3180.43333333333,-44.211618637006,-12.3345533124488,-11.084472319329,538.766666666667,506.066666666667,495.433333333333,6.51476208873769,5.55482428742363,7.23471543972323
"PI_290716_LSP_AGL",2.21592673627238,-0.162922682374585,0.251842434550358,-0.0198670677047517,0.000358526190944522,0.00213967324894538,50.6666666666667,46,51,52,44,57.6666666666667,NA,NA,96.5,83.6666666666667,123.666666666667,123,127.333333333333,118,117,126,143.666666666667,140.666666666667,2966,2588.93333333333,2779.63333333333,-40.6711475244085,-10.2345048320759,-9.04091100100404,494.766666666667,439.6,448.333333333333,6.65438356718277,5.64901644081083,7.40840891196173
"PI_297285_LSP_AGL",1.80223675172324,1.46174446829727,0.0607615743391099,-0.0177544063385113,0.00036265712181028,0.00196287646503173,48,48.3333333333333,52,54,46.6666666666667,64.5,NA,78,89.6666666666667,87.3333333333333,110.333333333333,116,127.333333333333,121.333333333333,114,121.666666666667,127,141.333333333333,2942.33333333333,2757.13333333333,2864,-38.1845658493477,-10.5808890714275,-9.49839194288157,542.533333333333,515.3,514,6.14439560560677,5.03584763041542,6.97580658700028
"PI_297287_AGL",1.71559820355137,-0.249516947357251,0.212438129300726,-0.0197798114361522,0.000294935375245688,0.00221246128795329,47,45.3333333333333,49.6666666666667,52,45.3333333333333,61,NA,82,92,93.6666666666667,117.666666666667,122.333333333333,128.666666666667,118.666666666667,117.333333333333,121.333333333333,134.333333333333,139.666666666667,3651.5,3458.86666666667,3443.96666666667,-53.709444947728,-15.4517332060886,-13.9514307848478,484.6,461.633333333333,437,6.84727282112551,6.04743407994185,7.44715187701325
"PI_297754_LSP_AGL",2.33750423698242,-0.48456637739288,-1.52296718534549,-0.0213774183055505,0.000410813743096056,0.00219719729442544,47,46.3333333333333,49,49.5,45.6666666666667,61,NA,80,84.3333333333333,84.6666666666667,116,123,130,130.333333333333,123.333333333333,133.666666666667,145,143.666666666667,2491.3,2331.3,2382.96666666667,-34.0725167303525,-6.79566343640207,-5.72598291507068,463.1,443.5,433.233333333333,6.79394726036469,5.67211697920148,7.6353199712371
"PI_297767_AGL",3.79692533774788,0.0210166940775844,1.05797499119666,-0.0184459844980908,0.000273315352829186,0.00209845474513577,49,48.3333333333333,53.6666666666667,54.5,47,59.3333333333333,NA,NA,NA,NA,130,130,130,122.666666666667,118.666666666667,126,144,140.666666666667,3963.2,4024.3,3686.93333333333,-56.1224853994265,-16.9658149474708,-15.4302592434726,514.35,523.8,459.266666666667,6.74540801581916,5.96393196980178,7.3315150503322
"PI_297772_LSP_AGL",2.1994838043206,-0.648345198754042,2.15711686994129,-0.0186002235877103,0.000211791371626599,0.00222115074910792,48.6666666666667,44,53.6666666666667,51,47,54,NA,NA,NA,NA,133,131.333333333333,125.666666666667,109.333333333333,113.333333333333,119,133.333333333333,138.666666666667,5007,5123.9,5019.5,-81.0245636596654,-27.538584823747,-25.4410954576326,473.366666666667,488.3,450.9,6.87711046146131,6.3049979066201,7.30619487759221
"PI_297783_AGL",-6.56338584017137,-0.186907575741251,0.25067182467305,-0.0206234192013008,0.000515072840489505,0.00223118324331961,43,38.3333333333333,44,42.3333333333333,40.6666666666667,50.6666666666667,55,66,64.6666666666667,65,96.3333333333333,104.333333333333,101,89.3333333333333,97,99,114,120,1952.6,1782.7,2000.2,-29.7018786733265,-7.6097906297872,-6.74343423592291,444.333333333333,427.733333333333,427.2,5.61889107187944,4.23377980762532,6.65772452007003
"PI_297787_LSP_AGL",1.06493407744034,-1.36114299771763,-1.11517177644598,-0.0224124913147955,0.000396197724650966,0.00232569195326115,44,45,48.3333333333333,48.6666666666667,43.3333333333333,58.5,NA,81,85.6666666666667,83,113.333333333333,123.333333333333,128,120.666666666667,117,129.333333333333,143.666666666667,143,2644.76666666667,2376.63333333333,2524.96666666667,-37.9385044322272,-8.0013588514924,-6.82735314244397,446.666666666667,411.233333333333,415.866666666667,6.96230943873293,5.94016790164224,7.72891559155095
"PI_298023_LSP_AGL",-0.215109781807384,-1.3691456744165,-1.49653374435073,-0.0233029781169147,0.000478885393511562,0.00233333308569619,45.6666666666667,41.3333333333333,47,46.6666666666667,42.6666666666667,56,NA,73.6666666666667,76.6666666666667,81,107.333333333333,121,128.666666666667,119.333333333333,118.666666666667,120.666666666667,137.666666666667,141.333333333333,2150.73333333333,2056.73333333333,2074.06666666667,-29.7851735635566,-4.93580689193922,-3.96132192442481,437,433.633333333333,412.333333333333,6.76477676313993,5.53335704913366,7.68834154864463
"PI_298121_LSP_AGL",-1.27312855050123,0.437126546754035,-1.24778614425561,-0.0201158156141274,0.00055259282968101,0.00200983757932141,45,45.3333333333333,50.3333333333333,48,43,56,56.5,66.6666666666667,71.6666666666667,75,113.666666666667,117.666666666667,126,115.666666666667,112.333333333333,113,128,138.666666666667,1838.5,1778.26666666667,1860.7,-22.1547742847377,-3.60554399440586,-2.87812319870658,502.5,511.966666666667,503.7,5.69205606753463,4.0423919293979,6.92930417113718
"PI_298122_LSP_AGL",2.39250996494358,1.1597071439615,-0.665940090345302,-0.0186030812438115,0.000380550919530965,0.00199686545858315,48.3333333333333,48,53,54.3333333333333,46.6666666666667,61,NA,71,89,87.3333333333333,113.666666666667,122.666666666667,130,127.666666666667,117.333333333333,130.333333333333,132,142.666666666667,2817.46666666667,2603,2654.9,-35.5969515356143,-8.8357132463309,-7.78625292126097,536.033333333333,502.533333333333,492.966666666667,6.32412752341146,5.18068267720441,7.18171115806675
"PI_298357_LSP_AGL",-0.0495774778003585,-1.09010436946705,-1.90809271383129,-0.0227131287406332,0.000532568482896143,0.00223107275994386,46,42.6666666666667,47,45.6666666666667,42.6666666666667,57,58.3333333333333,74,86,84.3333333333333,106.5,115.666666666667,128.666666666667,128,118.333333333333,129.333333333333,137.666666666667,144.333333333333,1872.23333333333,2033.23333333333,1943.96666666667,-24.7989566011147,-3.43368351203366,-2.59582966540303,442.733333333333,498.866666666667,455.766666666667,6.43269184978301,5.00046115128384,7.50686487365738
"PI_298631_LSP_AGL",4.82381043574436,1.23653475637934,-0.0304023658681872,-0.0174236217685476,0.000367053921273515,0.00188186571656817,50,51,54.6666666666667,58.3333333333333,50,60,NA,NA,90,97,127,130.333333333333,133.333333333333,126.666666666667,125.5,130.333333333333,148.666666666667,144.333333333333,3000.03333333333,2959.6,2716.9,-35.0749999442354,-8.92757418946205,-7.90218494417683,584.133333333333,580.4,518.766666666667,6.19644382799989,5.02615653903364,7.07415929472457
"PI_298644_LSP_AGL",4.8758711268111,2.21738855156204,0.636588624959155,-0.0159056713373999,0.000351744816262047,0.00177630334179069,53.6666666666667,51.3333333333333,57.6666666666667,59.3333333333333,50,58.6666666666667,NA,NA,91,85,130.333333333333,138,134,119,121.333333333333,125.333333333333,146,144.333333333333,3111.06666666667,2646.66666666667,2923.46666666667,-36.0852864878446,-10.3304021958653,-9.32040673343476,615.533333333333,532.666666666667,567.966666666667,5.84544175411976,4.65731760442091,6.73653486639389
"PI_298645_AGL",1.58558988464305,1.11630430379063,-0.199779759461839,-0.0184703443344913,0.000347169165180703,0.00203681575614166,48,47.3333333333333,53,54,47,57.3333333333333,70,71,90.6666666666667,85.6666666666667,119.666666666667,122.666666666667,130,121,115.666666666667,123.666666666667,132,139.666666666667,3109.1,2759.13333333333,2909.36666666667,-41.2547852051739,-11.3334632729234,-10.1600780991096,528.9,475.533333333333,477.6,6.3922268874322,5.36954479907774,7.15923845369804
"PI_298921_AGL",1.57541966449453,-0.455639824259558,2.20007581478653,-0.0182943017757939,0.000221423964159534,0.00219951947381785,48.6666666666667,46,50.6666666666667,48.3333333333333,46.6666666666667,57,NA,NA,NA,NA,122,131.333333333333,120.333333333333,111.333333333333,112.333333333333,115,127.666666666667,138,4569.13333333333,5031.2,4881.83333333333,-77.3085326046288,-26.6475783621652,-24.6608742742255,454.566666666667,506.2,463.233333333333,6.7369012708802,6.13288580260559,7.18991287208615
"PI_298922_LSP_AGL",4.23511933259074,-0.990517699294263,0.235214370209079,-0.0201266074484762,0.000324782439945891,0.00217393382506964,48.6666666666667,46.3333333333333,53,52.3333333333333,46.6666666666667,58,NA,NA,104,103.5,130.5,133.333333333333,138.666666666667,118,127,132.333333333333,150,145,3253.5,3492.15,3087.66666666667,-45.7959707970141,-11.6590805461056,-10.3203789676386,484.3,521.4,448.3,6.91259456384065,6.01620359866814,7.58488778772004
"PI_298923_LSP_AGL",1.13759989574219,-1.88027185474087,-1.10058080108123,-0.0231234655932154,0.000416405392003319,0.00236671713343601,46,43.3333333333333,48.3333333333333,47,43,54.3333333333333,NA,NA,79.6666666666667,82.6666666666667,123.666666666667,122.333333333333,134,121.333333333333,120,125.333333333333,145,143,2463.26666666667,2281.33333333333,2384.33333333333,-35.9761918140219,-6.98939766504635,-5.85266063959634,428.5,408.466666666667,405.666666666667,7.00797771919782,5.95232458823295,7.79971756742147
"PI_299116_LSP_AGL",-0.553231865603989,-0.655930419674047,-0.449509903504276,-0.0212722857808799,0.000391399887804928,0.00227180440814261,46,44,48,47,43,55.6666666666667,61,NA,79.6666666666667,85.6666666666667,106,119.666666666667,126,118,115,118.666666666667,127.666666666667,138.666666666667,2613.16666666667,2599.46666666667,2625,-39.1000755673273,-9.49811899420274,-8.33725795211943,445.3,453.333333333333,433,6.65871916091155,5.62500370617768,7.43400575196196
"PI_299120_LSP_AGL",-1.84320707446241,0.173904216023062,-0.328987261043204,-0.0195635324036859,0.000508793543426432,0.00203767459956072,45.6666666666667,44.6666666666667,48,47.6666666666667,43.6666666666667,52.6666666666667,55,70.6666666666667,81.6666666666667,79.3333333333333,106.5,115.333333333333,119,116.666666666667,110,115,125.333333333333,131,2012.26666666667,2059.56666666667,1968.23333333333,-26.0282954065366,-5.60323185762722,-4.80224897335626,499.433333333333,532.366666666667,473.566666666667,5.68072732240287,4.1825679689827,6.804346837468
"PI_299121_LSP_AGL",-3.0954201524747,-0.082908092036351,0.409049933335103,-0.0197897486682782,0.000417684138836701,0.00218402555552482,45.3333333333333,42,47.3333333333333,46.3333333333333,42.6666666666667,52.6666666666667,54.5,73,81.6666666666667,78.3333333333333,105,111.666666666667,119,105.666666666667,105,101,121,130.333333333333,2468.03333333333,2387.13333333333,2520.66666666667,-36.8054741520403,-10.1381212470468,-9.09234270175299,467.133333333333,467.333333333333,454.366666666667,6.05858647352793,4.91111600246103,6.9191893268281
"PI_299126_LSP_AGL",-2.3920798632401,-1.38464998709547,0.881793724409368,-0.0217364878747538,0.000275067795938862,0.00248895137308637,44,40.3333333333333,46.6666666666667,44.3333333333333,43,52.3333333333333,NA,70,92,84.3333333333333,109,115.333333333333,112.666666666667,102.333333333333,107.333333333333,110.666666666667,125.333333333333,129.666666666667,3716.86666666667,3490.53333333333,3763.6,-66.6585820028606,-20.5112241872556,-18.7015238807613,403.633333333333,384.966666666667,375.033333333333,6.99809713715497,6.33500391907148,7.49541705071759
"PI_299163_LSP_AGL",3.10656564516036,-0.598187023947875,0.508754771564655,-0.0193824808192732,0.000281843673378812,0.00218387770145925,49.3333333333333,46.3333333333333,50,51.5,46.6666666666667,59,NA,NA,88.6666666666667,NA,131.333333333333,136,126.666666666667,121.333333333333,121.333333333333,121,145,142,3735.65,3972.1,3658.2,-55.9812110914917,-16.4636439809026,-14.9139354667618,479.65,512.3,453.233333333333,6.84907178512393,6.07473261808041,7.42982616040657
"PI_299164_LSP_AGL",0.654725251660574,-0.565021902451757,0.0427878071119425,-0.0204431191490778,0.000320228723425862,0.00225948254991043,44.6666666666667,46,49.6666666666667,48,46,56.6666666666667,86,83,82.6666666666667,83.6666666666667,119,122.333333333333,126,117,114.666666666667,120.666666666667,129.666666666667,139.666666666667,3191.2,2888.5,3220.1,-49.7599020288048,-13.7751193982391,-12.3639514519424,447.1,412.233333333333,435.1,6.82259227534325,5.97223282440111,7.46036186354985
"PI_299165_AGL",2.48566083227668,-0.845837414215636,1.30247561876175,-0.0195915276571836,0.000243019730866271,0.00225530131436682,47.3333333333333,46.6666666666667,50,49.6666666666667,45.3333333333333,61.3333333333333,NA,NA,NA,NA,129.666666666667,130.666666666667,128,117.666666666667,115,123,134.666666666667,138.666666666667,4262.03333333333,4492.4,4203.2,-68.7961567751149,-21.4665154234827,-19.610451056752,454.566666666667,483.8,426.6,6.99512645254336,6.34859715026829,7.48002342924966
"PI_299177_LSP_AGL",1.84535993791841,-1.31850568775123,0.255351986156514,-0.0213079969060841,0.000279170907362239,0.00235791076978946,46.6666666666667,46,48.6666666666667,48.3333333333333,43.3333333333333,59.3333333333333,NA,85,NA,86,124,126.333333333333,127.333333333333,120.666666666667,118.666666666667,127,134.666666666667,143.666666666667,3699.73333333333,3227.8,3712.03333333333,-59.6565259786052,-16.5813178935352,-14.8920940470619,432.833333333333,382,422.266666666667,7.17797037841606,6.46758495347354,7.71075944712295
"PI_299237_LSP_AGL",-0.185482220712786,-0.155009419074857,-0.371592024385635,-0.0199681990512551,0.000427456669180445,0.00211144331174753,45.6666666666667,45.3333333333333,49,48,47,52,69,75.6666666666667,83,81.3333333333333,111,121,122.666666666667,118,112.666666666667,121.333333333333,133.333333333333,138.666666666667,2360.7,2286.76666666667,2386.4,-32.8127720986831,-7.62107042150873,-6.63316055181562,473.8,474.2,467.2,6.27870484202102,5.06401913352337,7.18971912339426
"PI_299289_AGL",1.90028971185638,1.56186324337973,-0.65769617912955,-0.0185546195021243,0.000422839497538893,0.00195629476890916,49,48.3333333333333,52,50,46.6666666666667,67.5,86,71.3333333333333,84.6666666666667,85.3333333333333,112.666666666667,119.666666666667,129.333333333333,118.666666666667,116.333333333333,126.666666666667,132.666666666667,138.666666666667,2340.7,2373.1,2309.8,-30.6067109450266,-7.01122523589173,-6.08591207082762,503.8,523.166666666667,484.9,6.09112674640955,4.79426850932086,7.06377042422607
"PI_299312_AGL",2.3867237722263,1.50328494338956,-0.222184276424773,-0.0175555864616664,0.000340575457004576,0.00195685896546863,49,49.6666666666667,54,55.6666666666667,47.6666666666667,57.3333333333333,70,74,84,89.6666666666667,125,124,128.666666666667,120.666666666667,117.333333333333,124.666666666667,141.333333333333,138.666666666667,3190.1,2941.56666666667,2928.8,-40.9596246455044,-11.6563365822194,-10.507188030718,554.4,516.333333333333,490.7,6.23885113957144,5.19459972539858,7.02203970020109
"PI_299345_AGL",2.83876171184236,0.362852717446487,1.95902891780362,-0.0176044765020465,0.00024697196541989,0.00207953852326773,49.6666666666667,47,54.3333333333333,53,45.6666666666667,61.3333333333333,NA,NA,NA,103,129.666666666667,132.333333333333,121,117,114,122.333333333333,129.333333333333,138.666666666667,4294.6,4479.2,4209.6,-64.2829792262947,-21.3402652602208,-19.6562372615512,507.5,531.7,474.8,6.60099175435518,5.8884145282354,7.13542467394501
"PI_299351_LSP_AGL",1.34585433776463,-0.676934193669416,-0.664821176175102,-0.0207887960567993,0.000388843300934709,0.00219887470087104,45,45.3333333333333,49,49.6666666666667,46.3333333333333,58.5,69,NA,85,87.3333333333333,119.333333333333,123,128,119,115.333333333333,126.333333333333,143.666666666667,144.666666666667,2676.4,2594.6,2683.33333333333,-37.5809139365324,-8.74086205063062,-7.60987962373251,470.6,463.966666666667,462.6,6.67794132439998,5.61691688099534,7.47370965695347
"PI_299366_LSP_AGL",1.16939460634666,0.285062426160833,2.53404689928025,-0.0173524966158847,0.000188532256248716,0.00216611279068278,50,44.3333333333333,52.6666666666667,47.3333333333333,47,59.3333333333333,NA,NA,NA,NA,113.666666666667,131.333333333333,101,119,102.666666666667,123.333333333333,124,138.666666666667,5229.7,5831.5,5944.1,-92.9385754074504,-34.3428981886487,-32.0450284937937,449.266666666667,507.4,488.7,6.64440940226533,6.12218657880112,7.03607651986349
"PI_299375_LSP_AGL",1.32496222926024,-0.978871479063408,0.492228367373851,-0.0206223848730689,0.000285766229425127,0.00230321362648554,46,45.3333333333333,50,50.3333333333333,45,54.3333333333333,NA,73,NA,85.5,127,130,127.333333333333,117.333333333333,114,123,137,138.666666666667,3740.63333333333,3199.35,3541,-57.5972694410372,-16.4923792001352,-14.8804227200999,460.366666666667,397.45,414.8,7.00580045443549,6.2613634830517,7.56412818297333
"PI_300250_LSP_AGL",1.294159063486,-1.34378743022461,1.53853684362265,-0.0200461180462675,0.000265833220891788,0.00229468887548681,45.6666666666667,45.6666666666667,50,48,46.3333333333333,53,NA,NA,NA,95,122.5,132,122.666666666667,112,114,119,133.333333333333,139.666666666667,3867.7,3906.7,3989.06666666667,-63.5675736553217,-19.5440568588766,-17.8176444354866,442.5,452.1,438.233333333333,6.91707562093756,6.2219925783563,7.4383879028735
"PI_302398_LSP_AGL",-2.49607475987303,-0.872900889443597,0.438460411335543,-0.0207632656469325,0.000394657958300108,0.00228381874286894,44.6666666666667,42.3333333333333,45.6666666666667,45.3333333333333,43,51.6666666666667,65.3333333333333,71.6666666666667,84.6666666666667,80.3333333333333,111,120.666666666667,116.666666666667,102,109,113,121,130.333333333333,2588.93333333333,2532.86666666667,2625.3,-40.557185726598,-11.0443497538984,-9.88698363732194,441.866666666667,445.3,423.2,6.37841148607158,5.3415744966238,7.15603922815742
"PI_308614_LSP_AGL",2.43398116923504,-0.544149470652072,1.90053461216394,-0.0184209695562885,0.000235124491032134,0.00217130235519941,47.3333333333333,46.3333333333333,52.3333333333333,51.6666666666667,46.6666666666667,57.5,NA,NA,NA,NA,129,135.666666666667,126,115,114,117.666666666667,133.333333333333,138,4505.5,4676.4,4425.93333333333,-70.3329469840806,-23.2360156397249,-21.3890771556325,484.733333333333,506.1,451.966666666667,6.78372360800541,6.13399974858315,7.27101650257211
"PI_311107_LSP_AGL",3.35395219018809,-0.299076218182409,1.69132820441927,-0.0183612600185926,0.000233690644824706,0.0021493365281382,49.3333333333333,46.6666666666667,52.3333333333333,53,46.6666666666667,59.6666666666667,NA,NA,NA,NA,139.333333333333,136.666666666667,127.333333333333,119.333333333333,115.333333333333,124,135,139.666666666667,4577.23333333333,4610.3,4404.06666666667,-69.5066680851368,-22.6001421447113,-20.7606705392044,494.866666666667,501,454.233333333333,6.83574521834955,6.18338396612498,7.32501615751797
"PI_312175_LSP_AGL",4.14962281748361,0.56233366915257,0.818678043356469,-0.0178847340565511,0.000312239222470171,0.00199741003966559,48.6666666666667,48.3333333333333,55.6666666666667,56,48,60.5,NA,NA,NA,101,125.333333333333,130,129.333333333333,128.5,119,132.333333333333,137.666666666667,143.333333333333,3479.2,3536.8,3253.66666666667,-45.7135636873055,-13.0886067017439,-11.8091966238788,543,553,494,6.49970612240588,5.56177385130612,7.20315532573071
"PI_320935_LSP_AGL",0.12357491203904,-2.89428388261336,-0.893730602961946,-0.0248557063381518,0.000387771726307191,0.00256723921544764,43.6666666666667,42,45.3333333333333,45,41,53.3333333333333,NA,NA,84.6666666666667,83.6666666666667,118.666666666667,125,130,122.333333333333,118.666666666667,126,134.333333333333,143,2659.33333333333,2461.06666666667,2609.46666666667,-42.4910944061515,-8.72659041956945,-7.40249222401722,395.6,375.633333333333,378.133333333333,7.31045635412532,6.40417915804507,7.99016425118551
"PI_320936_LSP_AGL",-1.99039214039251,3.11699830526701,0.773564365383256,-0.0145250285393608,0.0004722419521041,0.00166509325952592,48.3333333333333,46.3333333333333,52,52.3333333333333,47,60.5,53.6666666666667,72,77,76,99.3333333333333,107.666666666667,108,104.666666666667,105,109.666666666667,118.333333333333,123,2198.9,2143.7,2131,-26.0099147995621,-8.02765891199061,-7.32247240659565,625.233333333333,632.6,582.9,4.27052950376545,2.56885201728561,5.54678761862534
"PI_320937_LSP_AGL",2.87022641732469,4.51504961956402,-1.10143488229601,-0.0148511214783948,0.000510240650300471,0.00152808205192745,52.6666666666667,51.6666666666667,59,59.3333333333333,50,64,47,65,79.3333333333333,82,113.333333333333,121.666666666667,129.333333333333,121.333333333333,117.666666666667,130.333333333333,132,145.666666666667,2087.63333333333,1996.43333333333,2065.1,-19.1105893893302,-3.83697592822965,-3.238010694461,698.133333333333,693.533333333333,688.3,4.47642406377938,2.47296888416957,5.97901544848673
"PI_320941_LSP_AGL",3.4618712061439,-1.81855523908854,-0.645746796417238,-0.0222116153464364,0.000321685902895088,0.00235838512362375,45,44.3333333333333,49,50,47,60,NA,73,NA,102,133.5,136,138,126.666666666667,124.333333333333,133,148,146,3276.16666666667,3425.9,3089.46666666667,-48.9868688745285,-11.5970920076082,-10.1308262481211,443.366666666667,467,409.233333333333,7.27665151000222,6.4582459841037,7.8904556544261
"PI_320945_LSP_AGL",3.33754560166998,-1.02176131183206,0.671999497099528,-0.019786938842743,0.000232163636600114,0.00226350096605895,46.6666666666667,46.6666666666667,51.6666666666667,51.3333333333333,47.3333333333333,57.5,NA,81,NA,NA,132.666666666667,133,134,116.666666666667,120,128,144.666666666667,143,4554.26666666667,4549.6,4435.93333333333,-71.7400319650141,-22.0171076692332,-20.0671890693987,463.266666666667,466.4,435.533333333333,7.13141721173041,6.51600690685829,7.5929749403845
"PI_320946_LSP_AGL",-0.322050351965617,-1.78140646079467,1.14743175417971,-0.0214111090684358,0.000234500812605575,0.00246720526309607,44,42.6666666666667,48,48,43,53,NA,73,NA,96,117,125.333333333333,119.666666666667,108.333333333333,111.666666666667,116.333333333333,127.666666666667,137.333333333333,4577.3,4426.3,4529.16666666667,-78.0845723473438,-24.4269892371571,-22.3227702916596,429.333333333333,419.5,400.5,7.18604429705203,6.61576143624627,7.61375644265635
"PI_320952_LSP_AGL",6.07994158658199,4.53828807528012,0.387628911829003,-0.013922769666091,0.000379844151916131,0.00155311250319429,54.6666666666667,53.6666666666667,60.3333333333333,61.6666666666667,55,69.5,NA,NA,91,85,122.666666666667,128.666666666667,130,127,126,132.666666666667,137.333333333333,144.333333333333,2812.9,2474,2659.83333333333,-29.1760227962758,-8.32306579711207,-7.50530277753702,685.266666666667,618.7,643.2,5.12468766083462,3.65726987441578,6.22525100064875
"PI_320953_LSP_AGL",6.6742018303903,2.07444756158374,-0.0306105189329105,-0.0168227503692977,0.000340047623853823,0.00182966635654052,52,51.3333333333333,58.3333333333333,59.3333333333333,50,70,NA,NA,NA,100,127.333333333333,137.333333333333,133.333333333333,143.333333333333,127,138,144.666666666667,147.666666666667,3177.83333333333,3155.1,2915.13333333333,-37.1562013220714,-9.7150496604209,-8.63892606584638,589.5,587.233333333333,534.466666666667,6.27655563198216,5.16144208364067,7.11289079323828
"PI_320954_LSP_AGL",3.02319845628543,2.29348330795867,-0.208861775436064,-0.0169252039419747,0.000376054929217323,0.00185698768797987,50.6666666666667,49,54,54.6666666666667,47.6666666666667,69.3333333333333,NA,79,83.3333333333333,88.6666666666667,115,123.333333333333,129.333333333333,125,117,125.666666666667,129.666666666667,141,2772.53333333333,2696.56666666667,2686.3,-34.4957526856522,-9.31156688490115,-8.32395175545993,561.066666666667,552.366666666667,530.466666666667,5.93495671759252,4.71990850272875,6.84624287874034
"PI_329157_LSP_AGL",-0.640821831692888,-1.36017091512769,-0.974943520601493,-0.022721994499685,0.000431121642353008,0.00234677090973992,44,43.3333333333333,47,46.6666666666667,43,53.3333333333333,76,74.6666666666667,79.6666666666667,81.6666666666667,111,121.666666666667,126,118,112.666666666667,121.333333333333,131.333333333333,143.333333333333,2396.5,2261.66666666667,2425.53333333333,-34.93449566792,-7.1731158996698,-6.08443434013058,435.366666666667,424.133333333333,432.966666666667,6.79801537019683,5.69576468037354,7.6247033875643
"PI_329167_LSP_AGL",-0.487484675092082,-0.852209752032747,-0.422911415804858,-0.021479942957683,0.000416199311236104,0.00225687464342309,45.3333333333333,45,46.6666666666667,49,43,53.6666666666667,84,72.6666666666667,83.3333333333333,80.3333333333333,115.333333333333,119,120.333333333333,114.666666666667,113.333333333333,119,133.333333333333,138.666666666667,2549.4,2287.06666666667,2431.3,-35.6938091927819,-8.0386440574214,-6.95412777760334,466.8,431.066666666667,430.5,6.62226137141918,5.51577728968524,7.45212443271964
"PI_339266_LSP_AGL",-0.843811572551542,-1.86941355922106,-1.94196201329665,-0.024611494703119,0.000518865212131349,0.00241169171963516,44.6666666666667,41.3333333333333,46,43,42,53.5,77,69.3333333333333,76,82.6666666666667,106,120.666666666667,130,120.666666666667,118.333333333333,126,134.666666666667,141.333333333333,1881.2,2004.33333333333,1903.43333333333,-27.3996823271477,-3.69482125231099,-2.76521885721936,398.4,443.2,397.066666666667,6.82728672931202,5.53641225831659,7.7954425825586
"PI_339283_LSP_AGL",1.7957786921049,-1.39434004165275,1.71678061573416,-0.0198824886608728,0.000222025275476148,0.00232132610401614,45,44.3333333333333,50.3333333333333,50,46.6666666666667,56,NA,NA,NA,NA,135.666666666667,128.333333333333,113.333333333333,119.333333333333,113.333333333333,121.333333333333,134.5,141.666666666667,4797.9,4907.4,4856.2,-78.7786956970405,-25.4570047089614,-23.3659580035465,454.233333333333,469.1,442,7.06350211093963,6.48962683742587,7.49390856607495
"PI_339285_AGL",2.56450152646275,-2.23663146088823,1.63823097744748,-0.0208902920321824,0.000255333181683908,0.00236267973579503,46.3333333333333,45.3333333333333,51,48.6666666666667,43.3333333333333,54,NA,NA,NA,NA,149,143,131.333333333333,119.333333333333,115.666666666667,123,131.666666666667,140.333333333333,4096.26666666667,4336.8,4056.93333333333,-67.1626445142064,-19.9707105356777,-18.1200464580883,437.566666666667,468.4,414.833333333333,7.14509073065905,6.49667483793632,7.6314026502011
"PI_339289_LSP_AGL",-0.036759371303622,-2.33558633405635,-2.04863656995056,-0.0248675359980189,0.000445532988574996,0.00249932075244734,44.6666666666667,41,46.3333333333333,45,42,52,69,72.6666666666667,75,85.6666666666667,125,121,130,124.5,119.666666666667,127,146.333333333333,143.666666666667,2292.1,2286.83333333333,2244.33333333333,-34.5014365054044,-5.89180228224554,-4.76985584212167,402.966666666667,413.833333333333,387.166666666667,7.15101015341489,6.08144037977444,7.95318748364522
"PI_339292_LSP_AGL",0.161116321177471,-1.48200080430631,-1.73639348003955,-0.0237281807438701,0.000466669736475183,0.00237018511289607,45,42,48.3333333333333,46.3333333333333,42,56,78,72,80.6666666666667,85.3333333333333,113,118,128.666666666667,124.333333333333,121.666666666667,128.666666666667,135.333333333333,142.666666666667,2189.2,2200.76666666667,2110.63333333333,-30.9250813707396,-5.02251445677647,-4.006727518974,426.4,441.633333333333,403.033333333333,6.91990924758159,5.73855914812466,7.80592182217428
